,0,1
cu02_p1r3L2,24.831364,-7.5573907
cu01_p2r1B3,23.540554,-1.8603548
cu03_p4r4N9,21.234808,-5.3719115
cu08_p3r4N12,18.803917,-7.1159735
cu08_p3r2E16,21.145458,-0.30319196
cu08_p1r2C2,21.308968,-5.321951
cu08_p3r3L13,22.42373,-5.625971
cu08_p3r1D5,21.230724,-7.8244076
cu08_p1r2C6,22.27199,-3.4226718
cu08_p3r2G8,25.540382,-4.532505
cu08_p2r2G12,23.983372,0.14145419
cu08_p3r1A19,24.14915,-7.4497566
cu08_p3r1E13,23.361086,-1.2605686
cu08_p3r1H7,24.405666,-3.9459336
cu08_p2r3N17,23.62626,-6.9336295
cu08_p2r4O8,19.089693,-6.234285
cu08_p3r4N6,19.130342,-6.675508
cu08_p2r1A17,20.999899,-7.4332695
cu08_p2r4L20,25.229326,-2.0224655
cu08_p3r4I16,22.902897,-5.036161
cu08_p2r2D10,24.980787,-5.706369
cu08_p3r4I18,22.973003,-0.7646658
cu08_p3r4K8,23.489246,-3.0315585
cu08_p2r2C16,21.538095,-6.605789
cu08_p1r2E6,20.12404,-6.620376
cu08_p3r3L3,23.436935,-6.8213506
cu08_p3r1E9,24.442755,-0.25556517
cu08_p2r4L10,27.56672,-7.15118
cu08_p2r3J3,24.34062,-7.715538
cu08_p3r1D15,22.781694,-8.175545
cu08_p3r1B13,20.257654,-7.337392
cu08_p3r4K6,20.372223,-6.947063
cu08_p3r2C10,22.414095,-5.6605873
cu08_p3r3L21,19.917267,-7.915949
cu08_p3r4L8,26.911415,-5.557055
cu08_p2r3J11,18.974367,-6.1111255
cu08_p3r3N11,20.342405,-5.548417
cu08_p3r1G17,24.027262,-0.26064327
cu08_p1r1E21,24.083,-5.0854406
cu08_p2r1B15,19.62508,-6.894738
cu08_p2r4P6,25.39655,-5.5205736
cu08_p2r3M15,24.505714,-2.4220538
cu08_p2r3O21,19.125944,-7.4574065
cu08_p1r2C14,22.614927,-3.3732755
cu08_p3r1G5,22.182213,-7.126794
cu08_p2r4M18,20.619808,-6.33638
cu08_p2r2G4,23.659763,0.09027158
cu08_p2r1B9,23.033781,-5.373808
cu08_p3r2F14,20.730797,-6.7869735
cu08_p2r2H14,24.295326,0.2627248
cu08_p3r4P18,21.77438,-7.0519795
cu08_p1r2D22,24.638004,-6.8110957
cu08_p3r2B20,21.477022,-6.6044006
cu08_p2r2A4,21.72804,-7.318683
cu08_p3r4L18,20.465628,-1.0682578
cu08_p3r3M15,19.505539,-6.565933
cu08_p2r1D5,19.869358,-7.657038
cu08_p2r1D19,19.562366,-5.686309
cu08_p3r2G12,23.315197,-1.1903825
cu08_p2r2E4,21.742682,-4.8117294
cu08_p1r1C5,23.317009,-3.3886526
cu08_p3r1B11,19.793581,-6.615879
cu08_p3r3K5,20.044151,-5.9638186
cu08_p2r1F15,23.500721,-4.731779
cu08_p2r4K22,14.73341,-0.088947766
cu08_p2r4J10,24.097672,-4.1526155
cu08_p2r1C5,19.33478,-6.1232295
cu08_p2r1E17,18.90414,-6.8161964
cu08_p3r4J14,21.773233,-2.9749749
cu08_p2r2D16,21.943508,-5.0557623
cu08_p1r2C20,19.491478,-5.591715
cu08_p3r2G20,25.220516,-5.6190653
cu08_p2r4N14,20.844437,-6.059265
cu08_p2r2C4,26.417055,-7.4632516
cu08_p2r4I18,20.171017,-6.6057444
cu08_p2r1H9,24.012978,-6.397999
cu08_p3r4M20,19.179552,-7.4373217
cu08_p2r1G5,22.875149,-4.990147
cu08_p3r3L23,14.0058365,-0.886938
cu08_p2r2C8,21.389265,-6.339669
cu08_p2r2F14,27.243744,-7.4503646
cu08_p3r3M11,20.088581,-5.709405
cu08_p1r1B17,22.705154,-6.259569
cu08_p2r1E13,19.958921,-8.718496
cu08_p3r2E8,20.813019,-6.060001
cu08_p2r3O7,24.963852,-2.5641544
cu08_p1r2F22,20.351286,-5.8556323
cu08_p1r2E2,23.844738,-5.0292435
cu08_p2r3L17,20.130064,-6.6793714
cu08_p3r4N18,26.093838,-5.9657564
cu08_p3r2C2,23.184557,-6.9320736
cu08_p3r2E4,19.846872,-5.9569592
cu08_p1r2F6,22.122688,-4.9778824
cu08_p2r1F13,23.22876,-5.9394693
cu08_p3r3J11,20.953764,-6.016237
cu08_p2r2F24,15.988683,-1.0413605
cu08_p1r3N23,24.189821,-6.8804965
cu08_p3r1E7,20.281786,-6.22005
cu08_p3r4O10,23.87098,-5.869652
cu08_p1r3J9,19.294703,-8.198132
cu08_p3r1G7,19.926548,-5.4959784
cu08_p3r4L20,21.160841,-6.3115296
cu08_p2r3N3,22.79803,-6.7028956
cu08_p3r4I20,18.99854,-6.85885
cu08_p2r1B11,21.353762,-6.7947984
cu08_p3r2G16,23.057634,-6.0448484
cu08_p2r4O2,25.983315,-6.3872643
cu08_p3r1H1,21.290508,-6.735707
cu08_p3r3L7,20.965096,-7.006165
cu08_p2r3L21,22.122416,-2.8992877
cu08_p3r3M21,21.06612,-6.4639406
cu08_p3r3L15,20.545979,-6.49517
cu08_p3r1H19,26.07755,-4.822606
cu08_p2r1G23,14.675916,0.089460485
cu08_p3r2D16,19.767036,-5.9286933
cu08_p3r1C9,26.970318,-7.8013344
cu08_p2r4K14,20.658861,-6.054533
cu08_p3r2D18,21.6968,-7.0164175
cu08_p3r4N16,20.402723,-0.41409862
cu08_p3r3I7,19.508188,-6.9882717
cu08_p3r1H17,23.13278,-3.670486
cu08_p2r3J21,26.268427,-5.8694787
cu08_p3r1E19,24.151377,-3.2190843
cu08_p2r1G17,23.67141,-7.1283407
cu08_p3r1F7,24.743189,-4.353012
cu08_p3r3P17,24.208464,-8.606787
cu08_p3r3K17,21.413807,-5.1389084
cu08_p1r1B19,23.640903,-2.2421803
cu08_p3r3P19,24.910608,-3.6436577
cu08_p3r1G3,21.564316,-6.6218963
cu08_p2r3P5,19.18507,-5.9296103
cu08_p3r1H13,24.48712,-6.412794
cu08_p2r3K7,19.45209,-7.221373
cu08_p2r4L8,24.3576,-6.3467035
cu08_p3r2G2,20.267195,-0.69135886
cu08_p3r3J15,22.386396,-5.3227496
cu08_p3r3M3,22.693867,-4.472961
cu08_p2r3N19,20.606327,-6.5490227
cu08_p2r2F8,20.444284,-7.3554554
cu08_p1r1D19,22.062103,-5.585423
cu08_p1r2E16,23.52728,-7.224696
cu08_p2r4O4,27.472897,-6.357978
cu08_p2r1A23,16.46957,-3.0590062
cu08_p3r4J10,23.815504,-6.5496173
cu08_p1r1E7,23.631283,-6.48218
cu08_p3r1F15,20.28536,-5.9891953
cu08_p3r4K2,21.709492,-7.581165
cu08_p1r1F11,20.406202,-5.5045085
cu08_p2r4J16,24.786102,-1.4228452
cu08_p3r2B18,19.96623,-5.615503
cu08_p3r1G13,22.369707,-7.7148323
cu08_p1r2A24,16.438694,-2.9076495
cu08_p3r4O18,24.969715,-4.423019
cu08_p3r3N21,22.035692,-3.3133905
cu08_p3r3O9,23.451168,-6.912528
cu08_p3r1D7,20.262796,-6.288209
cu08_p2r4K4,22.774286,-3.431903
cu08_p2r4O10,22.519077,-2.5137644
cu08_p2r3N11,23.357819,-5.780026
cu08_p2r3P11,22.720818,-3.7949333
cu08_p1r4I14,20.979988,-7.8540707
cu08_p2r3L13,25.0486,-6.641139
cu08_p2r3K21,23.376444,-1.5707363
cu08_p3r3O7,23.089931,-3.3230672
cu08_p3r2H12,20.926083,-6.550528
cu08_p3r2B14,23.376366,-0.6463454
cu08_p2r4N8,20.287006,-5.4261584
cu08_p3r3L17,22.220852,-3.316984
cu08_p3r2D2,20.564196,-0.73572284
cu08_p1r1D21,22.561905,-3.3067849
cu08_p2r4J24,16.50166,-2.8034384
cu08_p3r1F17,26.296103,-5.396555
cu08_p1r1F21,24.317629,-2.5868962
cu08_p1r2E22,19.35371,-5.6002936
cu08_p2r4O6,23.160994,-3.0373309
cu08_p3r1F11,22.661541,-6.06997
cu08_p2r3P1,25.272333,-2.2031758
cu08_p2r1F11,25.279379,-7.055335
cu08_p3r2D8,21.78908,-7.4516087
cu08_p3r3N3,25.405422,-5.2558193
cu08_p2r4M20,22.787374,-2.353919
cu08_p1r2C18,25.214815,-8.237587
cu08_p2r2F22,15.278269,-0.48963338
cu08_p2r4I16,19.711433,-6.414878
cu08_p2r2D22,15.874094,-0.71260464
cu08_p3r2G4,27.21282,-6.2887216
cu08_p2r3P23,14.572043,-0.41546705
cu08_p1r2A16,19.651209,-5.6116667
cu08_p1r2H12,23.183867,-2.6186254
cu08_p2r4J18,19.77578,-7.72989
cu08_p2r1G21,22.827776,-6.3699107
cu08_p1r2B20,24.657719,-1.0742705
cu08_p3r2A10,20.219322,-6.790543
cu08_p3r4K22,14.40334,0.12343261
cu08_p1r2A10,25.021961,-5.1716013
cu08_p2r2E20,22.544743,-4.7551537
cu08_p3r1B17,20.569979,-5.872881
cu08_p2r2E16,19.313925,-7.8658466
cu08_p3r3N13,19.878374,-6.559297
cu08_p2r3I7,25.009525,-6.0368114
cu08_p2r3O3,26.678753,-5.783468
cu08_p3r3J13,23.191652,-5.3407006
cu08_p3r4K18,22.776491,-1.7256908
cu08_p1r2B6,23.522753,-0.47096342
cu08_p3r2F2,27.128222,-6.2801437
cu08_p2r1H17,25.536259,-0.32983014
cu08_p3r4N10,23.064962,-5.850961
cu08_p3r1D13,19.091385,-6.6476617
cu08_p1r3J5,23.407972,-3.7025576
cu08_p3r1H21,24.747604,-5.3768544
cu08_p1r2E4,25.63607,-5.260366
cu08_p2r2H16,21.335974,-5.6744604
cu08_p3r3I21,25.67308,-4.2870502
cu08_p1r1E9,25.49549,-3.2639296
cu08_p2r2E2,23.3061,-5.9961863
cu08_p2r1F3,26.432434,-5.000269
cu08_p2r1A19,19.718943,-7.0673623
cu08_p3r2H14,19.755167,-5.738408
cu08_p1r1D9,24.649134,-6.13331
cu08_p3r3O23,14.565171,0.5503238
cu08_p2r3P15,26.468138,-8.101531
cu08_p2r1E23,14.171768,0.33609983
cu08_p2r2G14,22.673971,-6.6562376
cu08_p3r2B8,22.298153,-6.5298424
cu08_p2r3N1,22.459864,-4.5753284
cu08_p2r3K9,23.7418,-0.8597697
cu08_p3r2H10,24.316244,-2.4146087
cu08_p2r3K1,24.513409,-5.2531524
cu08_p1r4I4,24.348171,-3.3754902
cu08_p3r1F9,21.885128,-7.871032
cu08_p3r1A7,23.69508,-6.0642796
cu08_p3r2A20,23.358526,-3.5883
cu08_p1r1E1,22.901133,-2.1570356
cu08_p3r2A16,22.71778,-5.242547
cu08_p3r1C3,26.296633,-5.3814363
cu08_p1r3O23,20.226194,-7.252729
cu08_p3r2H20,25.217184,-4.4140086
cu08_p3r2B16,24.64347,-7.308413
cu08_p3r1A11,22.17249,-5.2299395
cu08_p2r4M22,21.603909,-6.061128
cu08_p2r1D15,23.28102,-6.4591856
cu08_p3r3M5,23.858803,-4.933404
cu08_p2r4I10,23.055002,-1.4991772
cu08_p2r3O1,24.15523,-7.032977
cu08_p2r4L16,19.80173,-6.052955
cu08_p1r2F24,16.326874,-2.816928
cu08_p2r2C6,22.2522,-7.0908413
cu08_p2r1C3,23.978304,-6.269192
cu08_p2r1F23,16.718786,-2.7066076
cu08_p3r4I8,20.392014,-0.7393917
cu08_p2r1B1,23.307316,-6.1299057
cu08_p3r2A14,23.470589,-0.66599685
cu08_p2r4M14,19.205645,-5.95015
cu08_p3r2C20,19.820011,-6.0518727
cu08_p1r4I22,20.994143,-6.642388
cu08_p1r4P14,18.29255,-7.4801183
cu08_p2r2B16,18.231937,-7.6872478
cu08_p3r4J12,21.786152,-3.7731025
cu08_p2r3M21,25.564053,-6.85353
cu08_p2r1D9,25.906843,-3.059574
cu08_p3r1B3,26.918642,-3.2649462
cu08_p2r4P8,20.38699,-6.8912315
cu08_p2r3K17,21.8768,-5.0056496
cu08_p2r3O11,23.201395,-0.6892322
cu08_p3r4M8,19.929321,-6.4176664
cu08_p2r4I6,23.601683,-0.21799158
cu08_p2r4J22,14.515082,-0.25940156
cu08_p1r4I6,26.014297,-4.1418643
cu08_p3r3M23,14.950339,-1.2435464
cu08_p1r4I8,25.167973,-5.595064
cu08_p2r2H6,21.260994,-8.087776
cu08_p3r3M13,23.757448,-6.2236056
cu08_p2r1E11,23.57381,-4.6336703
cu08_p1r2B16,23.7558,-6.316443
cu08_p1r1A13,22.493402,-6.650978
cu08_p3r4O4,21.107468,-4.721381
cu08_p3r4I4,19.408825,-6.3406367
cu08_p2r4O22,20.463032,-5.2281547
cu08_p2r2H20,19.826763,-6.7699933
cu08_p2r3M23,14.640018,-0.33985737
cu08_p2r2E8,23.770634,-1.3515666
cu08_p2r3O9,18.389313,-7.9617095
cu08_p3r3K21,19.849129,-7.013896
cu08_p3r3O21,19.377089,-6.2082176
cu08_p2r1D23,15.098598,-0.4668292
cu08_p3r3P9,19.920324,-6.668771
cu08_p3r3M19,23.624422,-5.817261
cu08_p3r4K4,19.00521,-6.0749435
cu08_p2r3K13,23.909521,-0.55237305
cu08_p1r1E11,21.430225,-3.421375
cu08_p2r3I21,26.941284,-7.6321163
cu08_p3r1C19,21.861414,-6.9360747
cu08_p1r4I16,25.341816,-5.0445437
cu08_p2r1E19,20.679058,-6.4490757
cu08_p2r2B14,21.662,-6.5221357
cu08_p3r3M7,25.181286,-7.398103
cu08_p3r2B6,19.573362,-5.6717668
cu08_p3r2B4,24.52014,-5.3612494
cu08_p2r3N9,21.354053,-5.488234
cu08_p1r1C11,24.217756,-7.164694
cu08_p3r1C17,26.51066,-6.127418
cu08_p2r3M13,20.426708,-6.8077135
cu08_p1r3I7,21.729568,-3.0982683
cu08_p3r4O12,23.632713,-2.814182
cu08_p3r3I3,26.143356,-6.511948
cu08_p1r2E24,20.744667,-6.603567
cu08_p2r3N5,23.452065,-1.4042195
cu08_p3r2G14,23.83665,-7.1400867
cu08_p2r3K3,21.395203,-5.909793
cu08_p3r4I2,25.722328,-3.1159596
cu08_p1r2B18,21.526114,-5.2155433
cu08_p3r2F6,21.083698,-5.4313293
cu08_p2r1H23,14.817323,-1.5536401
cu08_p2r3L15,22.792482,-4.8933682
cu08_p3r4M10,21.100426,-3.7718525
cu08_p3r4P14,20.73184,-7.377513
cu08_p3r2C18,22.097086,-3.9782395
cu08_p3r2C22,14.333905,0.36026338
cu08_p1r2H8,18.352617,-7.6679716
cu08_p2r1G11,22.501211,-7.221217
cu08_p3r1D17,27.562883,-6.5169997
cu08_p2r1D7,26.369207,-7.2943945
cu08_p2r3I19,22.973188,-2.384095
cu08_p1r2B14,22.758188,-1.368141
cu08_p2r3N13,20.90636,-6.552747
cu08_p3r4P22,15.285249,-0.9619007
cu08_p3r3P23,14.622993,-0.8809682
cu08_p3r4M16,18.753656,-7.2084117
cu08_p3r4L10,24.55634,-7.442012
cu08_p2r3N7,25.87946,-4.99616
cu08_p2r1G1,25.63447,-1.5323446
cu08_p1r1B5,19.830124,-5.5369406
cu08_p2r3L1,22.173462,-4.9181194
cu08_p2r1A3,19.92173,-6.1808577
cu08_p1r2B12,21.016436,-6.0282507
cu08_p3r3O17,19.158821,-5.8930063
cu08_p2r3K5,22.138931,-5.3731866
cu08_p1r4J8,24.862417,-2.5800343
cu08_p2r1C9,21.97806,-5.429676
cu08_p3r4J18,21.888533,-3.9554105
cu08_p3r1E21,21.200497,-5.4917693
cu08_p3r2E6,20.918417,-5.001109
cu08_p2r4M12,21.167418,-5.9247456
cu08_p2r2F6,24.603104,-8.462711
cu08_p2r3P3,20.1846,-7.58778
cu08_p3r1B5,26.793036,-5.1993303
cu08_p2r1C17,24.323605,-1.7007837
cu08_p3r1E3,23.934637,-2.5772305
cu08_p1r1A17,22.84784,-5.5537376
cu08_p2r3P7,20.470472,-6.4675894
cu08_p1r2E14,22.33522,-4.224152
cu08_p1r2C10,22.793549,-3.968456
cu08_p3r4I10,25.218699,-7.2420716
cu08_p3r1A1,22.953308,-7.548534
cu08_p3r2G18,22.992708,-7.0702095
cu08_p1r2D6,23.377205,-2.0941808
cu08_p3r2A2,23.642921,-1.2478797
cu08_p3r2E10,19.288536,-6.2402673
cu08_p1r3K13,18.51545,-7.7038727
cu08_p3r4P10,24.568138,-8.270601
cu08_p3r3J21,24.504898,-7.5068145
cu08_p2r3M1,22.47424,-5.0659676
cu08_p3r4J8,23.311508,-4.2332053
cu08_p2r1D11,26.652485,-6.0604963
cu08_p3r2D22,14.959488,-0.4339207
cu08_p2r3P19,25.813322,-4.026758
cu08_p3r3K7,26.06526,-6.980105
cu08_p1r2E18,22.242002,-4.6123767
cu08_p3r1H23,14.765153,-0.6369654
cu08_p2r2G6,25.527458,-3.1468337
cu08_p2r4O12,24.820131,-2.7361104
cu08_p3r2B22,15.704607,-0.72078824
cu08_p3r1E1,23.005415,-1.7238066
cu08_p3r3M17,20.091768,-5.924068
cu08_p3r1D3,23.517756,-4.5846257
cu08_p1r1B3,21.477234,-5.920463
cu08_p2r2A16,23.033197,-4.653172
cu08_p1r1G23,21.033567,-6.597597
cu08_p3r2E14,20.647224,-5.549949
cu08_p3r1B9,23.230423,-1.1284515
cu08_p3r3L11,23.100096,-2.5973568
cu08_p3r2F22,15.838709,-0.51786506
cu08_p2r2C10,19.212828,-7.6102786
cu08_p3r3N23,14.752039,-0.4066517
cu08_p2r4K20,20.704515,-6.3726993
cu08_p3r3I15,22.700045,-3.1262274
cu08_p1r3O9,22.502104,-6.077537
cu08_p3r3K15,23.021065,-2.7092316
cu08_p2r4L2,24.983915,-0.3809708
cu08_p2r3N15,23.909723,-6.528318
cu08_p2r4I4,24.526962,-5.1305156
cu08_p3r2D10,24.42881,-5.6477327
cu08_p1r1C13,22.916006,-1.450698
cu08_p3r1D19,23.921888,-3.8200681
cu08_p3r3K3,24.586336,-5.5063796
cu08_p3r2F16,22.089,-7.6905017
cu08_p2r2G18,22.370106,-6.772471
cu08_p2r2E6,26.563576,-6.139625
cu08_p2r1A15,20.658905,-6.362233
cu08_p1r2D10,26.699623,-5.330295
cu08_p1r1B13,24.65245,-5.0829563
cu08_p3r4O16,20.380264,-1.0048233
cu08_p2r2C12,20.086699,-5.6419864
cu08_p3r3J7,19.432964,-6.0144496
cu08_p3r2D6,19.948732,-6.820972
cu08_p2r4L6,24.886934,-6.2817984
cu08_p1r1A11,25.066883,-6.712268
cu08_p1r1D7,22.29643,-3.6603456
cu08_p3r3N1,26.696983,-7.464378
cu08_p3r1A13,22.922554,-7.6334405
cu08_p3r2A22,15.661442,-1.3149334
cu08_p3r1C1,22.559816,-8.534253
cu08_p2r1H5,24.63471,-3.589474
cu08_p1r1C1,23.77607,-6.9518743
cu08_p3r4M12,23.334364,-2.4828603
cu08_p1r2D18,18.390915,-7.889194
cu08_p2r1H11,25.70239,-5.731403
cu08_p2r2E12,19.6962,-5.7394733
cu08_p3r2B10,21.64427,-7.779256
cu08_p2r3M17,23.221315,-3.4808342
cu08_p2r3P21,25.005762,-4.138435
cu08_p2r1C15,20.260653,-5.380504
cu08_p3r3I5,19.296253,-6.0241733
cu08_p3r1E5,24.564312,-2.8864064
cu08_p1r4L12,23.944862,-6.6420484
cu08_p3r1F3,22.218603,-5.5608563
cu08_p1r1B11,22.488462,-6.5886073
cu08_p2r2A22,16.660667,-2.7983356
cu08_p3r3N9,18.79895,-6.638246
cu08_p3r4L22,15.144467,-1.3430936
cu08_p3r1G9,21.307371,-0.3624088
cu08_p3r4K12,23.78784,-5.511627
cu08_p3r4I6,26.144121,-8.904529
cu08_p1r2F4,23.064974,-4.923624
cu08_p3r2D12,20.550478,-5.8332324
cu08_p1r1D13,22.000431,-4.910205
cu08_p3r1G19,19.167103,-6.4123955
cu08_p3r2D14,20.469759,-8.72962
cu08_p2r4J8,27.430819,-7.2688003
cu08_p3r3M9,22.754995,-7.184113
cu08_p2r1G3,23.120047,-5.5832977
cu08_p3r2E20,21.119846,-4.640736
cu08_p3r4J16,25.645737,-3.95045
cu08_p2r2B22,14.096867,-1.4724278
cu08_p3r1E15,21.305962,-5.7026052
cu08_p3r3O13,23.804205,-5.1891084
cu08_p1r2A18,22.99982,-4.128934
cu08_p2r4L4,25.176266,-6.5100136
cu08_p2r3J7,22.671185,-1.9972241
cu08_p3r2H8,21.639807,-6.015125
cu08_p2r4P16,23.362192,-3.2136014
cu08_p2r2H4,25.69898,-5.715525
cu08_p2r3O5,23.014687,-1.872014
cu08_p3r4N4,25.523327,-4.6517563
cu08_p3r2A12,19.449968,-6.0317845
cu08_p3r3O5,21.96017,-2.5977404
cu08_p1r4K24,21.613096,-8.006125
cu08_p3r1E23,15.298408,-0.75654924
cu08_p2r3L3,25.9138,-2.8324108
cu08_p2r3J17,22.163752,-2.7959743
cu08_p2r2H22,14.821749,0.25474456
cu08_p2r2F18,23.74648,-7.6402626
cu08_p1r4K22,20.49536,-6.4311185
cu08_p3r2E2,19.03107,-6.794802
cu08_p3r3N5,20.965729,-6.884937
cu08_p2r4P18,24.410305,-7.063687
cu08_p3r4K10,20.05251,-7.340789
cu08_p3r4J20,19.640333,-5.771959
cu08_p1r1C7,24.790812,-2.506188
cu08_p3r2A4,19.616035,-6.391148
cu08_p3r4M14,20.149397,-6.2059717
cu08_p1r2F14,25.168713,-2.9165158
cu08_p3r3N19,19.112328,-6.128887
cu08_p2r1C7,23.788975,-0.8906597
cu08_p2r2D6,22.479654,-6.599114
cu08_p2r1F5,26.401493,-6.531723
cu08_p2r2A20,24.81308,-7.9361744
cu08_p2r2F20,24.797333,-2.252381
cu08_p2r2D2,18.972271,-6.4659038
cu08_p3r2C8,20.427608,-6.8052673
cu08_p1r1C9,24.23184,-0.4664169
cu08_p3r3J1,22.124294,-5.353235
cu08_p3r2H16,20.626463,-7.27745
cu08_p2r2D18,22.137651,-7.5362773
cu08_p3r4N14,20.170137,-7.140843
cu08_p2r3M9,22.860176,-3.706492
cu08_p3r1H3,20.238976,-6.329408
cu08_p3r4L12,22.494324,-4.7514253
cu08_p3r1D21,23.948162,-6.2879357
cu08_p2r2H10,19.107025,-6.6865916
cu08_p3r3L5,19.270523,-6.406108
cu08_p3r4I14,20.790339,-7.850774
cu08_p2r2E14,21.769032,-6.829396
cu08_p3r2F10,20.705788,-7.4067183
cu08_p2r4N16,21.076069,-5.2591004
cu08_p2r1H19,23.094656,-2.0074131
cu08_p2r3J13,24.811977,-6.949027
cu08_p2r4N4,19.630068,-6.5108304
cu08_p3r1H9,19.932642,-6.5779448
cu08_p3r1C13,23.68688,-5.662701
cu08_p2r2H18,22.887512,-3.979519
cu08_p2r2C14,20.168417,-7.183504
cu08_p3r1H5,21.757627,-7.209321
cu08_p2r3I17,23.343775,-7.5084543
cu08_p2r4K16,25.407385,-8.604661
cu08_p1r3P7,18.395338,-7.955456
cu08_p3r2F8,24.590864,-1.4358983
cu08_p3r1C21,20.238302,-6.4453564
cu08_p2r4K18,20.853325,-6.9071
cu08_p3r1G11,22.052338,-5.461556
cu08_p2r1E15,20.597593,-5.7736278
cu08_p3r2F20,23.159248,-3.9111352
cu08_p2r4N6,21.994696,-6.086933
cu08_p3r3K19,21.781137,-5.238166
cu08_p1r3J19,22.140285,-3.2011924
cu08_p2r2H2,24.412706,-6.9449887
cu08_p2r3K19,23.880077,-6.158936
cu08_p2r3O15,25.432564,-6.434738
cu08_p1r4P4,25.956852,-2.9895415
cu08_p1r2C12,20.392593,-5.586442
cu08_p2r2E10,26.3818,-6.427604
cu08_p3r2C6,19.635378,-6.0901756
cu08_p2r2G16,25.310371,-7.127692
cu08_p3r4M22,14.836831,0.15561424
cu08_p2r4O18,24.40063,-6.9826937
cu08_p2r4L12,24.28185,-7.348662
cu08_p2r4P12,22.289944,-6.737145
cu08_p2r4I12,24.347742,-1.7168791
cu08_p2r3M3,20.599325,-7.931083
cu08_p3r2C14,24.103247,-2.4332705
cu08_p3r3N17,21.108337,-7.7338634
cu08_p3r2H4,21.254253,-7.519858
cu08_p2r2B18,23.461334,-6.2250566
cu08_p3r4P16,20.195911,-5.741374
cu08_p3r3N7,18.86429,-6.440996
cu08_p2r1F17,24.135338,-2.1484323
cu08_p2r1E5,25.035746,-7.2064376
cu08_p3r2C12,19.893896,-5.7777076
cu08_p1r2A4,24.324446,-6.994093
cu08_p3r1C7,21.019854,-5.484403
cu08_p2r2G10,23.727177,-4.7133055
cu08_p2r4K6,25.681793,-4.9148602
cu08_p2r4N10,21.442938,-7.3325415
cu08_p3r1G1,21.91602,-7.8250694
cu08_p3r3I1,22.642168,-5.661558
cu08_p1r3P9,25.629253,-5.328184
cu08_p2r4L14,24.041063,-7.340333
cu08_p3r2E18,20.542013,-5.000283
cu08_p2r2B20,25.75744,-8.214846
cu08_p3r1C11,25.77759,-7.833085
cu08_p3r1G23,14.102998,-1.1633912
cu08_p1r1A7,24.700653,-1.5839001
cu08_p2r2D8,20.873783,-0.5917108
cu08_p2r2B2,25.644718,-4.8510127
cu08_p1r2A12,24.942045,-7.1574106
cu08_p2r2G8,24.297647,-6.248393
cu08_p1r1F17,22.633097,-3.5399776
cu08_p2r1D3,26.291557,-7.0966825
cu08_p1r4O8,25.654806,-5.22495
cu08_p3r1D9,24.168085,-5.987463
cu08_p3r1B19,21.06478,-5.537302
cu08_p2r3I15,23.183237,-7.338123
cu08_p2r1E1,24.124184,-7.81796
cu08_p2r2F10,19.1661,-6.419147
cu08_p1r1F23,16.827812,-3.1319752
cu08_p2r4I8,20.983051,-5.5317507
cu08_p2r4K12,21.436987,-8.312255
cu08_p3r1A17,22.89467,-2.6027062
cu08_p2r1E3,25.33832,-0.81729436
cu08_p3r2B12,19.145285,-5.9186516
cu08_p2r2G2,20.605667,-5.3184605
cu08_p3r4L4,24.950197,-9.241802
cu08_p3r1H15,20.220247,-6.028656
cu08_p3r4I12,24.151783,-7.806208
cu08_p2r4P4,20.71895,-4.788424
cu08_p3r3J9,25.684685,-6.160725
cu08_p2r1H15,21.872442,-8.515556
cu08_p1r2A6,23.067163,-0.8403554
cu08_p2r4M10,21.340315,-9.008729
cu08_p3r3I9,22.670511,-2.6038318
cu08_p2r1E21,21.45545,-5.8167214
cu08_p3r3I17,23.848482,-1.9371411
cu08_p2r4M4,21.236877,-8.413494
cu08_p1r2D20,21.95369,-6.1732645
cu08_p3r2A6,22.815762,-3.0245183
cu08_p3r4O2,19.442179,-6.434201
cu08_p3r2B2,20.101007,-7.494985
cu08_p3r2G24,14.704922,-1.427973
cu08_p3r2C4,20.09691,-6.0448174
cu08_p3r3N15,24.696627,-7.2621984
cu08_p1r4N12,18.514692,-8.180649
cu08_p3r4L14,20.80118,-7.0454955
cu08_p2r4P14,25.107544,-3.954462
cu08_p3r3K9,23.680971,-3.9542804
cu08_p1r1G7,25.07109,-2.7772012
cu08_p2r3M19,24.457386,-4.459866
cu08_p1r2B22,20.93558,-6.0379763
cu08_p2r4N2,20.617905,-6.0208006
cu08_p3r3J17,23.762133,-6.4032855
cu08_p2r3I9,21.55575,-6.304811
cu08_p2r1C19,22.708353,-5.8907814
cu08_p2r3J15,26.499987,-3.3413227
cu08_p2r2B8,21.237879,-6.953385
cu08_p3r2E12,20.459246,-5.7220626
cu08_p2r4J6,21.753742,-6.5384564
cu08_p1r1A15,21.562698,-4.593327
cu08_p3r1G15,22.366072,-7.4141297
cu08_p3r4L2,21.336626,-5.9027224
cu08_p2r1H21,21.823786,-7.847225
cu08_p2r4P2,23.767122,-2.696439
cu08_p3r4M6,21.726185,-3.2314742
cu08_p1r4L10,23.356213,-5.9938703
cu08_p2r2B6,24.557676,-2.4136755
cu08_p3r4O14,20.55461,-5.853456
cu08_p1r2C22,16.380262,-3.0879798
cu08_p2r1F7,20.78226,-6.6731834
cu08_p2r2F16,21.521435,-7.749841
cu08_p2r4J2,23.3053,-6.640612
cu08_p2r1B7,27.158957,-7.3638873
